CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
487.0,Spain,Female,53.0,7.0,171740.69,1.0,0.0,0.0,152843.53
694.0,Spain,Male,38.0,8.0,0.0,2.0,0.0,1.0,183487.98
582.0,Spain,Male,37.0,7.0,0.0,2.0,1.0,0.0,187800.26
687.0,Spain,Male,36.0,7.0,0.0,2.0,1.0,1.0,81602.02
652.0,Spain,Female,39.0,3.0,0.0,1.0,1.0,0.0,151623.91
652.0,Germany,Female,30.0,7.0,116248.88,2.0,1.0,0.0,62347.71
717.0,France,Male,29.0,5.0,89800.14,1.0,1.0,1.0,40441.1
829.0,France,Male,35.0,2.0,0.0,2.0,0.0,1.0,158750.43
678.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,102638.35
539.0,France,Female,34.0,6.0,0.0,2.0,1.0,1.0,59645.24
689.0,France,Male,36.0,9.0,0.0,2.0,1.0,0.0,143086.09
590.0,Germany,Female,46.0,1.0,117438.92,3.0,1.0,1.0,91044.47
539.0,Germany,Female,30.0,5.0,73023.17,1.0,1.0,1.0,173516.71
628.0,France,Male,41.0,2.0,0.0,2.0,1.0,1.0,121798.52
678.0,France,Female,52.0,8.0,124401.6,1.0,0.0,0.0,93901.61
611.0,France,Female,32.0,3.0,133656.91,1.0,1.0,0.0,55835.66
571.0,Spain,Male,45.0,7.0,102749.72,1.0,0.0,1.0,129936.53
606.0,France,Female,31.0,7.0,0.0,2.0,1.0,1.0,80619.17
649.0,France,Female,41.0,8.0,0.0,2.0,1.0,0.0,170829.87
611.0,France,Male,33.0,3.0,0.0,2.0,0.0,0.0,115116.35
645.0,France,Female,38.0,2.0,0.0,1.0,1.0,1.0,136521.82
682.0,France,Female,41.0,7.0,0.0,2.0,1.0,1.0,67734.94
637.0,France,Male,39.0,4.0,0.0,2.0,1.0,1.0,176868.89
582.0,France,Female,32.0,1.0,0.0,2.0,1.0,0.0,89099.18
710.0,Germany,Female,24.0,1.0,135927.06,1.0,1.0,1.0,160110.65
703.0,Spain,Female,48.0,4.0,134752.08,1.0,0.0,0.0,179445.28
653.0,France,Male,32.0,2.0,0.0,2.0,1.0,1.0,115779.48
724.0,France,Male,42.0,8.0,0.0,2.0,1.0,0.0,56780.97
648.0,France,Female,51.0,10.0,124577.33,1.0,0.0,1.0,84790.33
629.0,France,Female,34.0,8.0,0.0,2.0,0.0,0.0,73069.6
495.0,Spain,Female,34.0,7.0,0.0,2.0,1.0,0.0,75825.57
650.0,France,Male,34.0,5.0,0.0,2.0,1.0,0.0,158918.02
717.0,France,Male,41.0,1.0,0.0,2.0,1.0,1.0,121405.04
687.0,France,Male,32.0,10.0,0.0,2.0,1.0,0.0,80553.87
581.0,France,Male,30.0,5.0,0.0,2.0,1.0,0.0,85547.33
590.0,France,Male,38.0,8.0,0.0,2.0,1.0,1.0,146715.07
588.0,France,Female,64.0,5.0,0.0,1.0,1.0,0.0,134594.99
806.0,France,Male,42.0,3.0,129055.13,2.0,0.0,0.0,70563.9
611.0,Spain,Female,44.0,2.0,121702.73,1.0,1.0,0.0,53511.94
562.0,France,Female,43.0,7.0,0.0,2.0,1.0,0.0,65801.44
577.0,Germany,Female,33.0,2.0,122550.05,1.0,0.0,0.0,27359.19
730.0,France,Male,31.0,6.0,0.0,2.0,1.0,0.0,103945.58
724.0,France,Female,23.0,7.0,0.0,2.0,1.0,0.0,182728.8
713.0,France,Female,44.0,5.0,114543.26,1.0,0.0,1.0,175743.92
599.0,France,Male,36.0,4.0,99462.8,2.0,1.0,0.0,125877.22
643.0,Germany,Male,40.0,0.0,133722.01,1.0,0.0,1.0,177235.21
715.0,Germany,Male,36.0,4.0,128410.71,1.0,1.0,1.0,177784.68
657.0,France,Male,29.0,3.0,0.0,2.0,1.0,0.0,137963.53
624.0,Spain,Male,41.0,7.0,0.0,2.0,1.0,0.0,89801.8
719.0,France,Female,41.0,3.0,0.0,2.0,1.0,1.0,76660.48
709.0,Spain,Male,42.0,2.0,0.0,2.0,0.0,1.0,102299.82
661.0,Germany,Female,34.0,4.0,126273.95,1.0,1.0,1.0,182527.23
478.0,France,Female,36.0,1.0,0.0,2.0,0.0,1.0,90876.95
751.0,Germany,Female,40.0,3.0,122021.92,1.0,1.0,0.0,91291.2
685.0,France,Female,34.0,9.0,0.0,2.0,1.0,0.0,121846.81
763.0,Spain,Male,34.0,1.0,122453.97,1.0,1.0,0.0,107848.24
686.0,France,Female,41.0,8.0,0.0,2.0,1.0,1.0,181224.24
758.0,Spain,Female,52.0,1.0,0.0,2.0,1.0,1.0,72861.94
663.0,France,Male,31.0,4.0,0.0,1.0,1.0,0.0,170890.4
549.0,Spain,Male,35.0,5.0,99833.46,1.0,0.0,1.0,95957.09
583.0,France,Male,33.0,3.0,128876.63,2.0,1.0,0.0,64511.44
651.0,France,Male,27.0,5.0,0.0,2.0,0.0,1.0,61251.25
707.0,France,Female,38.0,9.0,0.0,2.0,1.0,1.0,166677.54
603.0,France,Female,59.0,5.0,0.0,2.0,1.0,1.0,179908.71
678.0,Germany,Male,44.0,0.0,125167.02,2.0,1.0,1.0,173386.95
715.0,France,Female,42.0,4.0,0.0,2.0,1.0,1.0,142513.5
756.0,Germany,Male,40.0,8.0,128743.55,1.0,1.0,0.0,120586.32
636.0,France,Male,38.0,5.0,0.0,2.0,1.0,0.0,143393.24
569.0,France,Male,38.0,10.0,0.0,2.0,0.0,1.0,173586.63
707.0,Spain,Male,28.0,10.0,0.0,2.0,0.0,1.0,173599.38
652.0,France,Female,37.0,9.0,0.0,2.0,0.0,0.0,172495.81
779.0,France,Female,45.0,4.0,0.0,1.0,1.0,0.0,172646.88
730.0,Germany,Male,42.0,3.0,92887.13,1.0,1.0,1.0,179634.69
516.0,France,Female,30.0,2.0,80764.03,1.0,1.0,1.0,92977.75
575.0,Spain,Male,30.0,1.0,0.0,2.0,1.0,0.0,48606.71
587.0,France,Female,43.0,1.0,0.0,2.0,1.0,0.0,123982.14
641.0,France,Male,37.0,6.0,0.0,2.0,1.0,1.0,116511.12
663.0,France,Male,42.0,5.0,0.0,2.0,1.0,0.0,163830.64
646.0,Spain,Female,28.0,6.0,0.0,2.0,1.0,1.0,151645.96
721.0,Spain,Male,19.0,8.0,0.0,2.0,0.0,1.0,63795.8
656.0,Germany,Female,47.0,8.0,91622.42,2.0,0.0,1.0,61164.45
634.0,France,Female,32.0,6.0,0.0,2.0,1.0,1.0,141501.45
714.0,France,Female,30.0,8.0,0.0,1.0,1.0,1.0,121440.8
613.0,France,Female,37.0,0.0,0.0,1.0,1.0,0.0,129964.94
724.0,Spain,Female,40.0,9.0,127070.21,1.0,1.0,0.0,142797.5
545.0,Spain,Female,33.0,3.0,157842.08,1.0,0.0,1.0,163327.27
575.0,Germany,Male,58.0,8.0,114552.61,1.0,1.0,0.0,95655.16
721.0,France,Male,40.0,8.0,0.0,2.0,1.0,1.0,110273.84
704.0,France,Male,63.0,5.0,123845.36,1.0,0.0,1.0,9241.78
686.0,Spain,Male,46.0,5.0,0.0,1.0,1.0,0.0,151411.2
598.0,Spain,Male,42.0,6.0,0.0,2.0,1.0,1.0,67364.41
679.0,Spain,Male,41.0,7.0,0.0,2.0,1.0,0.0,114675.75
632.0,Spain,Female,35.0,9.0,0.0,1.0,1.0,0.0,16081.62
659.0,France,Male,33.0,6.0,128415.45,1.0,1.0,1.0,126812.63
649.0,Spain,Female,47.0,6.0,125689.29,1.0,1.0,0.0,109538.35
775.0,France,Female,34.0,9.0,0.0,2.0,1.0,0.0,143481.85
609.0,Germany,Female,42.0,2.0,113599.82,1.0,1.0,0.0,178342.63
656.0,France,Male,36.0,8.0,0.0,2.0,1.0,1.0,91633.53
559.0,France,Male,43.0,9.0,83061.26,1.0,0.0,0.0,133091.32
695.0,France,Male,43.0,4.0,0.0,2.0,1.0,1.0,161579.85
628.0,France,Female,55.0,9.0,0.0,1.0,1.0,1.0,160596.85
684.0,Germany,Male,28.0,2.0,113348.5,1.0,1.0,0.0,133571.29
707.0,France,Male,30.0,2.0,0.0,2.0,1.0,1.0,161848.02
613.0,France,Male,41.0,9.0,120875.23,1.0,1.0,0.0,121151.46
613.0,France,Male,34.0,3.0,0.0,2.0,1.0,1.0,72861.94
663.0,France,Female,34.0,10.0,0.0,2.0,1.0,1.0,56905.38
547.0,France,Male,29.0,6.0,0.0,2.0,1.0,1.0,88592.8
652.0,France,Male,24.0,1.0,0.0,2.0,1.0,1.0,79919.13
652.0,Spain,Male,44.0,2.0,0.0,2.0,1.0,1.0,151871.84
706.0,France,Male,30.0,3.0,0.0,2.0,1.0,0.0,149170.25
687.0,Germany,Female,48.0,2.0,124547.13,1.0,0.0,0.0,58854.88
543.0,France,Male,39.0,5.0,141573.55,1.0,1.0,1.0,134794.02
724.0,Spain,Female,38.0,6.0,0.0,2.0,1.0,1.0,47728.0
714.0,France,Male,41.0,9.0,0.0,2.0,1.0,1.0,153064.91
709.0,Spain,Male,36.0,1.0,0.0,1.0,1.0,1.0,66795.78
686.0,Germany,Female,31.0,8.0,144848.74,1.0,1.0,1.0,94978.1
516.0,Germany,Male,40.0,5.0,162923.85,2.0,1.0,1.0,163550.58
535.0,France,Female,51.0,1.0,145974.79,1.0,1.0,0.0,123882.73
742.0,France,Female,26.0,7.0,0.0,2.0,1.0,1.0,129975.94
695.0,Spain,Female,29.0,8.0,122338.21,1.0,1.0,0.0,184350.78
593.0,France,Female,63.0,5.0,0.0,1.0,1.0,1.0,187800.63
614.0,France,Male,46.0,0.0,0.0,2.0,1.0,1.0,155799.86
634.0,France,Male,61.0,8.0,0.0,2.0,0.0,1.0,55313.51
556.0,Germany,Female,39.0,4.0,122403.24,1.0,1.0,1.0,117023.08
685.0,Spain,Male,30.0,9.0,0.0,2.0,1.0,1.0,90967.28
769.0,France,Male,38.0,1.0,130461.02,1.0,0.0,1.0,126555.74
632.0,France,Female,32.0,3.0,0.0,2.0,1.0,0.0,102799.14
811.0,France,Female,34.0,2.0,0.0,2.0,1.0,0.0,151316.37
710.0,France,Female,39.0,5.0,0.0,2.0,1.0,0.0,147964.99
689.0,France,Male,28.0,1.0,0.0,2.0,1.0,1.0,86044.98
649.0,France,Male,34.0,5.0,126679.71,1.0,1.0,1.0,58855.87
730.0,France,Male,31.0,6.0,0.0,2.0,1.0,1.0,187816.59
597.0,France,Male,23.0,5.0,0.0,2.0,0.0,1.0,136050.44
564.0,France,Female,33.0,9.0,0.0,2.0,1.0,1.0,94888.6
582.0,France,Male,36.0,2.0,0.0,2.0,1.0,1.0,69759.73
592.0,Spain,Male,24.0,8.0,0.0,2.0,0.0,1.0,127951.81
754.0,France,Female,29.0,1.0,0.0,2.0,1.0,1.0,90174.83
807.0,France,Female,39.0,7.0,139930.18,1.0,1.0,1.0,96961.0
705.0,France,Male,37.0,1.0,0.0,1.0,1.0,1.0,136435.75
635.0,France,Male,33.0,1.0,0.0,2.0,1.0,0.0,64831.36
686.0,Germany,Male,40.0,6.0,132576.25,2.0,0.0,1.0,96463.25
680.0,France,Female,33.0,5.0,127543.11,1.0,1.0,0.0,171575.54
636.0,France,Male,29.0,5.0,0.0,2.0,1.0,1.0,183572.39
568.0,Germany,Male,42.0,5.0,123971.51,1.0,0.0,0.0,176921.0
633.0,France,Male,29.0,1.0,162560.32,1.0,1.0,1.0,126812.63
648.0,France,Male,37.0,5.0,111379.55,1.0,0.0,1.0,156439.56
599.0,France,Female,24.0,9.0,0.0,2.0,1.0,1.0,93536.38
744.0,Germany,Female,33.0,3.0,93522.3,1.0,1.0,0.0,115022.66
679.0,Spain,Male,43.0,5.0,0.0,2.0,1.0,0.0,140134.43
634.0,France,Male,44.0,5.0,0.0,2.0,0.0,0.0,163666.85
754.0,Germany,Female,45.0,2.0,122449.31,1.0,1.0,0.0,146511.2
625.0,France,Female,35.0,7.0,0.0,2.0,1.0,1.0,124906.59
633.0,France,Female,34.0,7.0,0.0,2.0,1.0,0.0,69227.42
678.0,France,Male,21.0,6.0,0.0,2.0,1.0,0.0,61230.83
690.0,Germany,Female,39.0,6.0,91622.12,2.0,1.0,1.0,132770.11
681.0,France,Female,36.0,4.0,0.0,2.0,1.0,0.0,158313.87
691.0,France,Male,27.0,8.0,0.0,2.0,1.0,1.0,90905.14
535.0,Spain,Male,39.0,3.0,118098.62,1.0,1.0,0.0,92915.84
663.0,Germany,Female,58.0,8.0,98955.87,1.0,1.0,0.0,158527.56
523.0,France,Female,30.0,2.0,0.0,1.0,1.0,1.0,141756.32
762.0,Spain,Female,38.0,6.0,0.0,2.0,1.0,0.0,153662.88
729.0,France,Female,30.0,2.0,0.0,2.0,1.0,0.0,176925.69
581.0,France,Male,36.0,1.0,0.0,1.0,1.0,0.0,102747.02
589.0,France,Male,37.0,8.0,0.0,2.0,1.0,1.0,182650.15
610.0,Germany,Female,43.0,9.0,127849.25,1.0,1.0,1.0,67840.81
599.0,Spain,Female,43.0,4.0,98298.18,1.0,0.0,1.0,150468.35
696.0,Spain,Male,33.0,8.0,0.0,2.0,0.0,1.0,119808.64
683.0,Germany,Female,39.0,1.0,128207.23,1.0,1.0,1.0,52896.31
687.0,France,Male,39.0,4.0,0.0,1.0,1.0,0.0,165562.84
631.0,France,Male,33.0,8.0,105102.5,1.0,1.0,1.0,174094.24
667.0,France,Male,30.0,5.0,0.0,2.0,1.0,0.0,138527.56
711.0,Germany,Female,50.0,6.0,117715.84,1.0,0.0,0.0,43943.09
597.0,Spain,Female,40.0,4.0,0.0,2.0,1.0,0.0,100941.57
716.0,France,Male,36.0,3.0,0.0,1.0,1.0,1.0,136983.77
657.0,France,Male,43.0,1.0,0.0,3.0,1.0,0.0,11779.98
683.0,Spain,Male,40.0,2.0,0.0,2.0,0.0,1.0,91817.38
705.0,France,Male,33.0,9.0,0.0,2.0,1.0,1.0,63736.17
590.0,France,Female,38.0,2.0,0.0,2.0,1.0,0.0,177747.72
555.0,France,Male,59.0,2.0,0.0,2.0,0.0,1.0,115916.55
681.0,Germany,Female,40.0,4.0,120962.59,2.0,0.0,0.0,82696.84
613.0,Spain,Male,39.0,6.0,0.0,1.0,1.0,1.0,171045.49
762.0,France,Male,41.0,2.0,0.0,2.0,0.0,1.0,130805.54
583.0,France,Male,66.0,9.0,0.0,2.0,1.0,1.0,107839.03
726.0,Germany,Male,31.0,4.0,124495.98,1.0,1.0,0.0,95611.47
605.0,France,Female,33.0,8.0,0.0,2.0,1.0,0.0,138526.96
745.0,Spain,Male,36.0,8.0,0.0,2.0,1.0,0.0,169719.35
669.0,France,Female,22.0,5.0,144954.75,1.0,1.0,0.0,132973.17
704.0,Spain,Male,44.0,4.0,0.0,2.0,1.0,1.0,128882.66
721.0,Germany,Female,52.0,7.0,106518.52,1.0,1.0,0.0,170893.85
678.0,France,Male,33.0,1.0,0.0,1.0,1.0,1.0,90177.3
745.0,France,Male,31.0,3.0,0.0,2.0,1.0,0.0,147059.14
669.0,Germany,Female,28.0,1.0,78535.25,1.0,0.0,1.0,23140.28
729.0,France,Male,37.0,9.0,0.0,2.0,1.0,0.0,179908.71
586.0,France,Male,41.0,7.0,0.0,2.0,1.0,1.0,87067.73
635.0,Spain,Female,35.0,4.0,0.0,2.0,1.0,1.0,107963.68
577.0,Germany,Female,31.0,5.0,132944.53,1.0,1.0,0.0,122488.59
679.0,Germany,Female,48.0,7.0,111287.36,1.0,1.0,0.0,141364.62
678.0,France,Male,37.0,7.0,114512.59,1.0,0.0,1.0,108841.83
681.0,France,Male,40.0,8.0,0.0,2.0,1.0,1.0,127022.87
703.0,France,Male,30.0,7.0,0.0,2.0,1.0,1.0,676.06
714.0,France,Female,51.0,4.0,0.0,2.0,1.0,1.0,28391.52
561.0,France,Female,37.0,8.0,0.0,1.0,1.0,0.0,94739.2
746.0,Germany,Female,47.0,9.0,126598.99,1.0,1.0,1.0,181964.6
716.0,Germany,Male,42.0,8.0,136955.05,2.0,1.0,1.0,133086.45
584.0,Germany,Female,39.0,4.0,121093.29,1.0,1.0,1.0,102628.98
699.0,France,Male,32.0,6.0,0.0,2.0,1.0,1.0,8982.75
705.0,France,Female,34.0,5.0,132576.25,1.0,0.0,1.0,48965.04
677.0,France,Male,36.0,3.0,0.0,2.0,1.0,0.0,65986.48
733.0,France,Female,37.0,8.0,0.0,2.0,0.0,0.0,125435.81
717.0,France,Female,38.0,3.0,0.0,2.0,1.0,1.0,84760.32
706.0,Spain,Male,22.0,4.0,0.0,2.0,1.0,0.0,105599.65
628.0,France,Male,36.0,9.0,0.0,2.0,0.0,1.0,114566.47
711.0,Spain,Female,59.0,7.0,0.0,1.0,1.0,0.0,173940.59
596.0,France,Male,33.0,5.0,0.0,1.0,0.0,0.0,121239.65
645.0,Spain,Female,34.0,8.0,0.0,2.0,1.0,0.0,84569.13
614.0,France,Female,46.0,8.0,0.0,1.0,1.0,0.0,161203.6
710.0,France,Male,33.0,9.0,0.0,2.0,1.0,0.0,48505.1
716.0,France,Female,40.0,1.0,0.0,1.0,1.0,0.0,96961.0
621.0,Germany,Female,37.0,0.0,135962.4,1.0,1.0,1.0,85901.09
592.0,France,Female,34.0,5.0,0.0,2.0,1.0,1.0,170621.55
686.0,Germany,Male,32.0,4.0,108632.48,1.0,1.0,1.0,172459.39
571.0,Germany,Male,25.0,0.0,109783.69,2.0,0.0,1.0,161814.81
684.0,France,Female,46.0,1.0,170214.23,1.0,1.0,0.0,52332.85
710.0,France,Female,41.0,5.0,0.0,2.0,1.0,1.0,152996.89
646.0,France,Male,43.0,5.0,51582.5,1.0,1.0,0.0,180426.4
703.0,Spain,Female,28.0,2.0,0.0,1.0,1.0,1.0,140941.47
596.0,France,Female,35.0,6.0,0.0,2.0,1.0,1.0,162858.29
521.0,France,Male,32.0,2.0,0.0,2.0,1.0,0.0,170829.87
586.0,France,Female,55.0,5.0,0.0,1.0,1.0,0.0,143481.85
711.0,Germany,Female,33.0,9.0,157848.57,1.0,1.0,0.0,142538.31
775.0,Germany,Male,61.0,4.0,140004.96,2.0,0.0,1.0,113086.08
602.0,Germany,Male,37.0,4.0,112013.81,1.0,1.0,1.0,55775.72
628.0,Germany,Female,45.0,6.0,171932.26,1.0,1.0,0.0,61349.37
748.0,France,Female,46.0,4.0,0.0,1.0,1.0,0.0,123587.87
627.0,Spain,Male,57.0,5.0,0.0,1.0,1.0,0.0,174027.3
700.0,France,Female,27.0,7.0,0.0,2.0,1.0,1.0,55835.66
738.0,France,Male,36.0,9.0,0.0,2.0,1.0,0.0,80416.16
629.0,France,Male,40.0,2.0,0.0,2.0,1.0,0.0,180318.6
671.0,France,Male,58.0,5.0,0.0,2.0,1.0,1.0,180142.42
605.0,France,Male,34.0,1.0,152310.55,1.0,0.0,0.0,82647.65
627.0,France,Female,34.0,6.0,0.0,2.0,1.0,1.0,140947.05
619.0,Germany,Male,39.0,7.0,111900.14,1.0,1.0,1.0,132404.64
725.0,Germany,Female,31.0,5.0,124099.13,2.0,1.0,1.0,168034.9
669.0,Germany,Female,46.0,3.0,156570.86,2.0,1.0,0.0,184317.74
621.0,Spain,Female,45.0,9.0,0.0,2.0,1.0,0.0,61602.42
739.0,France,Female,33.0,5.0,102540.61,1.0,1.0,1.0,141998.89
651.0,Germany,Female,48.0,9.0,114446.74,1.0,1.0,0.0,59961.81
558.0,France,Female,49.0,2.0,0.0,1.0,1.0,0.0,126812.85
681.0,Spain,Male,34.0,6.0,129895.19,2.0,1.0,1.0,169649.57
683.0,France,Male,39.0,8.0,0.0,2.0,1.0,0.0,177099.71
593.0,Germany,Male,34.0,2.0,123873.18,2.0,1.0,0.0,81409.0
554.0,France,Female,36.0,8.0,0.0,1.0,1.0,1.0,47972.65
639.0,France,Female,44.0,7.0,0.0,2.0,1.0,0.0,166929.43
684.0,France,Female,31.0,8.0,0.0,2.0,1.0,0.0,16081.62
570.0,Germany,Male,48.0,5.0,131033.76,1.0,0.0,0.0,50881.51
543.0,France,Male,26.0,10.0,0.0,2.0,1.0,0.0,140763.18
571.0,Spain,Female,33.0,4.0,0.0,2.0,0.0,0.0,87834.41
602.0,France,Male,34.0,0.0,0.0,2.0,0.0,0.0,125140.72
717.0,France,Female,31.0,1.0,144961.97,1.0,1.0,1.0,102975.72
724.0,France,Female,47.0,8.0,118897.1,1.0,1.0,0.0,11379.01
636.0,Spain,Female,28.0,1.0,0.0,2.0,0.0,1.0,162452.65
659.0,France,Female,28.0,0.0,0.0,2.0,0.0,0.0,137774.69
686.0,Spain,Female,45.0,8.0,0.0,1.0,1.0,0.0,180712.28
609.0,Germany,Female,38.0,8.0,141792.61,1.0,1.0,0.0,106920.57
684.0,Germany,Female,45.0,2.0,116537.6,1.0,1.0,0.0,147055.87
737.0,Spain,Female,40.0,4.0,0.0,1.0,0.0,0.0,155870.82
596.0,France,Male,29.0,9.0,0.0,2.0,1.0,1.0,185555.63
570.0,France,Female,51.0,5.0,0.0,2.0,1.0,0.0,176580.63
775.0,Spain,Female,26.0,1.0,87070.23,1.0,1.0,1.0,162719.69
632.0,France,Male,39.0,6.0,162482.76,2.0,1.0,0.0,1713.1
757.0,France,Female,28.0,5.0,0.0,2.0,1.0,1.0,82438.13
708.0,Spain,Female,64.0,4.0,0.0,2.0,1.0,1.0,134600.94
633.0,France,Male,32.0,5.0,110414.48,1.0,1.0,1.0,131301.74
590.0,France,Male,44.0,9.0,0.0,2.0,1.0,0.0,149536.15
651.0,Spain,Male,41.0,4.0,0.0,1.0,0.0,0.0,111241.37
554.0,France,Male,47.0,7.0,147904.31,1.0,0.0,1.0,122925.4
561.0,France,Female,42.0,7.0,0.0,2.0,0.0,0.0,140166.95
633.0,Spain,Male,53.0,0.0,0.0,2.0,1.0,0.0,138889.15
634.0,France,Female,39.0,2.0,0.0,2.0,0.0,0.0,164018.98
586.0,France,Female,24.0,1.0,0.0,2.0,0.0,1.0,141827.83
781.0,Spain,Male,39.0,8.0,0.0,2.0,1.0,1.0,67949.32
542.0,France,Male,38.0,4.0,0.0,1.0,1.0,1.0,148516.79
611.0,France,Female,37.0,7.0,0.0,1.0,1.0,1.0,106663.46
705.0,Spain,Male,28.0,2.0,0.0,2.0,1.0,1.0,93883.97
649.0,France,Male,50.0,6.0,0.0,1.0,1.0,1.0,122584.29
616.0,France,Male,21.0,6.0,0.0,1.0,0.0,1.0,119817.19
714.0,France,Male,34.0,5.0,0.0,2.0,1.0,1.0,163550.58
576.0,Spain,Female,36.0,5.0,0.0,1.0,1.0,1.0,85901.09
850.0,France,Female,44.0,1.0,0.0,2.0,1.0,1.0,122810.53
598.0,Spain,Male,48.0,10.0,0.0,1.0,0.0,0.0,178373.93
741.0,Spain,Female,44.0,3.0,0.0,1.0,1.0,0.0,139971.01
537.0,Spain,Male,43.0,9.0,0.0,2.0,1.0,1.0,184524.65
765.0,Spain,Male,39.0,3.0,81210.72,1.0,1.0,1.0,102280.29
559.0,Spain,Female,62.0,4.0,164523.5,1.0,1.0,1.0,90877.76
659.0,Germany,Female,49.0,5.0,122338.21,1.0,1.0,0.0,46630.47
488.0,Spain,Female,41.0,2.0,0.0,2.0,1.0,1.0,95719.73
588.0,France,Male,34.0,7.0,0.0,2.0,1.0,0.0,112269.67
659.0,Spain,Female,35.0,3.0,0.0,2.0,0.0,1.0,24176.44
645.0,France,Male,45.0,3.0,131355.3,1.0,1.0,0.0,103557.85
667.0,France,Male,27.0,9.0,0.0,2.0,1.0,0.0,137519.92
554.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,169303.65
683.0,Germany,Female,56.0,5.0,143350.44,1.0,1.0,0.0,76611.33
679.0,France,Female,28.0,2.0,0.0,2.0,1.0,0.0,48644.94
683.0,France,Male,30.0,9.0,118089.97,1.0,0.0,0.0,102763.69
671.0,France,Male,47.0,5.0,76595.08,1.0,1.0,1.0,25650.04
615.0,France,Female,38.0,7.0,0.0,2.0,1.0,0.0,126809.15
697.0,Spain,Female,42.0,6.0,0.0,2.0,1.0,1.0,146680.25
704.0,France,Female,31.0,5.0,0.0,2.0,1.0,1.0,66485.26
700.0,France,Male,41.0,2.0,0.0,2.0,1.0,1.0,62370.67
588.0,France,Male,32.0,8.0,0.0,2.0,1.0,0.0,175743.92
679.0,Germany,Female,21.0,9.0,134950.19,1.0,1.0,0.0,173516.71
724.0,France,Male,44.0,4.0,102768.42,1.0,1.0,1.0,177613.19
641.0,Germany,Male,41.0,7.0,87541.06,2.0,0.0,1.0,127413.0
699.0,France,Male,37.0,9.0,0.0,2.0,1.0,0.0,183598.77
696.0,France,Male,35.0,2.0,0.0,2.0,1.0,1.0,156954.68
744.0,Spain,Female,35.0,0.0,0.0,2.0,1.0,1.0,72945.32
629.0,Germany,Female,51.0,6.0,151836.36,2.0,1.0,1.0,129964.94
646.0,Spain,Male,33.0,2.0,0.0,1.0,1.0,0.0,115115.32
675.0,France,Male,38.0,2.0,0.0,2.0,1.0,1.0,129964.94
713.0,France,Male,34.0,9.0,0.0,2.0,1.0,1.0,91340.02
564.0,Germany,Female,44.0,3.0,123802.98,1.0,1.0,0.0,109638.78
732.0,Spain,Male,37.0,6.0,123944.84,1.0,0.0,1.0,146511.2
850.0,Spain,Female,36.0,1.0,0.0,2.0,1.0,0.0,134878.19
656.0,France,Female,31.0,5.0,0.0,2.0,1.0,0.0,161519.79
699.0,France,Male,43.0,5.0,0.0,2.0,1.0,1.0,85983.54
682.0,France,Male,36.0,5.0,0.0,1.0,0.0,1.0,91094.46
632.0,France,Male,29.0,7.0,166833.86,1.0,0.0,0.0,134822.05
646.0,France,Male,41.0,8.0,92366.3,1.0,0.0,1.0,92816.86
573.0,Germany,Female,59.0,9.0,142645.43,1.0,1.0,1.0,114566.47
676.0,Germany,Male,32.0,8.0,81570.07,2.0,0.0,0.0,156618.41
621.0,Spain,Male,58.0,3.0,0.0,1.0,1.0,1.0,177738.98
648.0,Germany,Female,35.0,5.0,83600.24,2.0,1.0,1.0,136506.86
587.0,Spain,Female,47.0,3.0,94748.76,2.0,0.0,1.0,93901.61
833.0,France,Male,26.0,7.0,0.0,2.0,1.0,1.0,72330.46
775.0,France,Male,33.0,9.0,0.0,1.0,1.0,0.0,136497.28
662.0,France,Male,41.0,6.0,100781.75,1.0,1.0,1.0,130461.09
598.0,France,Female,46.0,6.0,0.0,1.0,1.0,0.0,115719.08
663.0,France,Male,47.0,7.0,0.0,2.0,1.0,1.0,9903.42
758.0,Germany,Male,38.0,10.0,140576.11,2.0,1.0,1.0,141822.5
554.0,Germany,Male,49.0,6.0,118627.07,3.0,1.0,1.0,91094.46
553.0,Spain,Male,43.0,6.0,0.0,1.0,0.0,0.0,184842.21
714.0,Germany,Male,40.0,5.0,123895.37,2.0,1.0,0.0,145792.01
579.0,France,Female,27.0,0.0,83555.58,1.0,1.0,0.0,172497.74
684.0,Germany,Male,24.0,2.0,122552.34,1.0,0.0,1.0,176450.19
667.0,France,Female,29.0,9.0,0.0,2.0,1.0,1.0,132298.39
573.0,France,Male,39.0,7.0,0.0,2.0,1.0,0.0,86099.23
559.0,France,Male,38.0,9.0,0.0,2.0,1.0,0.0,19231.98
670.0,France,Female,42.0,9.0,182888.08,1.0,1.0,1.0,131372.39
762.0,France,Female,46.0,6.0,121453.63,1.0,1.0,1.0,123982.14
609.0,France,Male,33.0,2.0,0.0,2.0,1.0,0.0,80178.54
638.0,Spain,Female,42.0,7.0,0.0,2.0,1.0,1.0,58632.37
586.0,Spain,Female,39.0,3.0,131593.87,2.0,0.0,1.0,179521.24
569.0,France,Male,29.0,9.0,0.0,1.0,1.0,0.0,62700.08
539.0,Spain,Male,30.0,2.0,0.0,1.0,0.0,0.0,153747.73
697.0,France,Female,42.0,2.0,0.0,2.0,1.0,0.0,80619.17
